timestamp,temperature_C,humidity_percent
2026/4/21 14:54,25.65,60.09
2026/4/21 14:54,25.69,60.02
2026/4/21 14:54,25.72,59.99
2026/4/21 14:54,25.74,59.91
2026/4/21 14:54,25.79,59.81
2026/4/21 14:54,25.82,59.68
2026/4/21 14:54,25.8,59.61
2026/4/21 14:54,25.76,59.68
2026/4/21 14:55,25.76,59.8
2026/4/21 14:55,25.76,59.7
2026/4/21 14:55,25.72,59.7
2026/4/21 14:55,25.72,59.64
2026/4/21 14:55,25.7,59.61
2026/4/21 14:55,25.73,59.69
2026/4/21 14:55,25.72,59.79
2026/4/21 14:55,25.69,59.8
2026/4/21 14:55,25.66,59.83
2026/4/21 14:55,25.67,59.78
2026/4/21 14:55,25.69,59.75
2026/4/21 14:55,25.66,59.71
2026/4/21 14:56,25.66,59.71
2026/4/21 14:56,25.61,59.75
2026/4/21 14:56,25.61,60.07
2026/4/21 14:56,25.63,60.14
2026/4/21 14:56,25.69,60.35
2026/4/21 14:56,25.67,60.3
2026/4/21 14:56,25.69,60.41
2026/4/21 14:56,25.7,60.48
2026/4/21 14:56,25.7,60.29
2026/4/21 14:56,25.67,60.12
2026/4/21 14:56,25.65,60.08
2026/4/21 14:56,25.63,60.06
2026/4/21 14:57,25.65,60.14
2026/4/21 14:57,25.66,60.14
2026/4/21 14:57,25.69,60.06
2026/4/21 14:57,25.7,59.97
2026/4/21 14:57,25.74,59.85
2026/4/21 14:57,25.79,59.76
2026/4/21 14:57,25.76,59.71
2026/4/21 14:57,25.73,59.67
2026/4/21 14:57,25.76,59.7
2026/4/21 14:57,25.79,59.69
2026/4/21 14:57,25.76,59.68
2026/4/21 14:57,25.65,59.7
2026/4/21 14:58,25.65,59.79
2026/4/21 14:58,25.65,59.83
2026/4/21 14:58,25.65,59.88
2026/4/21 14:58,25.67,60.02
2026/4/21 14:58,25.7,60.12
2026/4/21 14:58,25.72,60.13
2026/4/21 14:58,25.72,60.04
2026/4/21 14:58,25.73,60.02
2026/4/21 14:58,25.65,59.96
2026/4/21 14:58,25.66,60.01
2026/4/21 14:58,25.63,60
2026/4/21 14:58,25.65,60
2026/4/21 14:59,25.7,60.01
2026/4/21 14:59,25.63,60
2026/4/21 14:59,25.61,59.97
2026/4/21 14:59,25.63,59.95
2026/4/21 14:59,25.59,59.97
2026/4/21 14:59,25.54,60.03
2026/4/21 14:59,25.59,60.03
2026/4/21 14:59,25.59,59.98
2026/4/21 14:59,25.61,59.97
2026/4/21 14:59,25.56,59.94
2026/4/21 14:59,25.58,60.02
2026/4/21 14:59,25.54,60.09
2026/4/21 15:00,25.58,60.13
2026/4/21 15:00,25.61,60.03
2026/4/21 15:00,25.65,59.99
2026/4/21 15:00,25.67,59.95
2026/4/21 15:00,25.66,59.86
2026/4/21 15:00,25.66,59.78
2026/4/21 15:00,25.66,59.77
2026/4/21 15:00,25.7,59.74
2026/4/21 15:00,25.74,59.68
2026/4/21 15:00,25.7,59.65
2026/4/21 15:00,25.73,59.68
2026/4/21 15:01,25.76,59.6
2026/4/21 15:01,25.74,59.65
2026/4/21 15:01,25.77,59.66
2026/4/21 15:01,25.72,59.59
2026/4/21 15:01,25.66,59.75
2026/4/21 15:01,25.65,59.95
2026/4/21 15:01,25.65,59.96
2026/4/21 15:01,25.66,60.08
2026/4/21 15:01,25.63,59.94
2026/4/21 15:01,25.66,59.89
2026/4/21 15:01,25.66,59.93
2026/4/21 15:01,25.67,59.86
2026/4/21 15:02,25.66,59.83
2026/4/21 15:02,25.7,59.77
2026/4/21 15:02,25.7,59.78
2026/4/21 15:02,25.7,59.69
2026/4/21 15:02,25.63,59.7
2026/4/21 15:02,25.62,59.73
2026/4/21 15:02,25.62,59.86
2026/4/21 15:02,25.61,59.97
2026/4/21 15:02,25.62,59.93
2026/4/21 15:02,25.63,59.87
2026/4/21 15:02,25.61,59.81
2026/4/21 15:02,25.58,59.84
2026/4/21 15:03,25.54,59.93
2026/4/21 15:03,25.54,59.92
2026/4/21 15:03,25.56,59.99
2026/4/21 15:03,25.52,59.94
2026/4/21 15:03,25.46,60.06
2026/4/21 15:03,25.46,60.21
2026/4/21 15:03,25.47,60.26
2026/4/21 15:03,25.47,60.26
2026/4/21 15:03,25.54,60.25
2026/4/21 15:03,25.53,60.29
2026/4/21 15:03,25.58,60.25
2026/4/21 15:03,25.59,60.25
2026/4/21 15:04,25.58,60.08
2026/4/21 15:04,25.54,60.09
2026/4/21 15:04,25.53,60.02
2026/4/21 15:04,25.52,60.09
2026/4/21 15:04,25.58,60.09
2026/4/21 15:04,25.54,60.06
2026/4/21 15:04,25.52,60.04
2026/4/21 15:04,25.47,60.11
2026/4/21 15:04,25.41,60.26
2026/4/21 15:04,25.41,60.31
2026/4/21 15:04,25.41,60.36
2026/4/21 15:04,25.43,60.35
2026/4/21 15:05,25.42,60.35
2026/4/21 15:05,25.41,60.35
2026/4/21 15:05,25.45,60.38
2026/4/21 15:05,25.41,60.34
2026/4/21 15:05,25.38,60.35
2026/4/21 15:05,25.39,60.41
2026/4/21 15:05,25.42,60.44
2026/4/21 15:05,25.45,60.39
2026/4/21 15:05,25.46,60.29
2026/4/21 15:05,25.49,60.36
2026/4/21 15:05,25.45,60.38
2026/4/21 15:05,25.41,60.45
2026/4/21 15:06,25.43,60.47
2026/4/21 15:06,25.38,60.45
2026/4/21 15:06,25.42,60.48
2026/4/21 15:06,25.39,60.61
2026/4/21 15:06,25.35,60.63
2026/4/21 15:06,25.39,60.68
2026/4/21 15:06,25.42,60.67
2026/4/21 15:06,25.42,60.67
2026/4/21 15:06,25.41,60.65
2026/4/21 15:06,25.41,60.56
2026/4/21 15:06,25.42,60.39
2026/4/21 15:06,25.42,60.27
2026/4/21 15:07,25.36,60.2
2026/4/21 15:07,25.32,60.26
2026/4/21 15:07,25.31,60.39
2026/4/21 15:07,25.25,60.52
2026/4/21 15:07,25.19,60.72
2026/4/21 15:07,25.25,60.8
2026/4/21 15:07,25.21,60.83
2026/4/21 15:07,25.15,60.83
2026/4/21 15:07,25.18,60.9
2026/4/21 15:07,25.19,60.92
2026/4/21 15:07,25.21,60.95
2026/4/21 15:07,25.19,61.03
2026/4/21 15:08,25.19,61
2026/4/21 15:08,25.16,61
2026/4/21 15:08,25.15,61.01
2026/4/21 15:08,25.16,60.98
2026/4/21 15:08,25.18,60.91
2026/4/21 15:08,25.16,60.83
2026/4/21 15:08,25.22,60.78
2026/4/21 15:08,25.19,60.71
2026/4/21 15:08,25.24,60.7
2026/4/21 15:08,25.22,60.63
2026/4/21 15:08,25.19,60.77
2026/4/21 15:08,25.19,60.84
2026/4/21 15:09,25.19,60.96
2026/4/21 15:09,25.19,60.97
2026/4/21 15:09,25.18,61.02
2026/4/21 15:09,25.22,61
2026/4/21 15:09,25.21,60.93
2026/4/21 15:09,25.22,60.86
2026/4/21 15:09,25.24,60.77
2026/4/21 15:09,25.26,60.73
2026/4/21 15:09,25.28,60.65
2026/4/21 15:09,25.24,60.63
2026/4/21 15:09,25.18,60.68
2026/4/21 15:10,25.11,60.84
2026/4/21 15:10,25.15,60.97
2026/4/21 15:10,25.18,60.92
2026/4/21 15:10,25.19,60.86
2026/4/21 15:10,25.21,60.81
2026/4/21 15:10,25.24,60.71
2026/4/21 15:10,25.22,60.72
2026/4/21 15:10,25.18,60.81
2026/4/21 15:10,25.21,60.86
2026/4/21 15:10,25.21,60.85
2026/4/21 15:10,25.21,60.9
2026/4/21 15:10,25.21,60.93
2026/4/21 15:11,25.22,60.92
2026/4/21 15:11,25.24,60.9
2026/4/21 15:11,25.22,60.94
2026/4/21 15:11,25.22,60.92
2026/4/21 15:11,25.25,60.87
2026/4/21 15:11,25.26,60.85
2026/4/21 15:11,25.24,60.88
2026/4/21 15:11,25.25,60.86
2026/4/21 15:11,25.24,60.69
2026/4/21 15:11,25.26,60.72
2026/4/21 15:11,25.28,60.66
2026/4/21 15:11,25.29,60.57
2026/4/21 15:12,25.32,60.57
2026/4/21 15:12,25.31,60.52
2026/4/21 15:12,25.19,60.69
2026/4/21 15:12,25.25,60.79
2026/4/21 15:12,25.28,60.76
2026/4/21 15:12,25.26,60.84
2026/4/21 15:12,25.24,60.82
2026/4/21 15:12,25.28,60.74
2026/4/21 15:12,25.31,60.62
2026/4/21 15:12,25.33,60.63
2026/4/21 15:12,25.31,60.59
2026/4/21 15:12,25.33,60.57
2026/4/21 15:13,25.32,60.58
2026/4/21 15:13,25.35,60.57
2026/4/21 15:13,25.35,60.58
2026/4/21 15:13,25.41,60.54
2026/4/21 15:13,25.36,60.45
2026/4/21 15:13,25.41,60.41
2026/4/21 15:13,25.38,60.42
2026/4/21 15:13,25.35,60.39
2026/4/21 15:13,25.33,60.42
2026/4/21 15:13,25.25,60.52
2026/4/21 15:13,25.22,60.62
2026/4/21 15:13,25.19,60.69
2026/4/21 15:14,25.22,60.7
2026/4/21 15:14,25.15,60.74
2026/4/21 15:14,25.16,60.76
2026/4/21 15:14,25.12,60.87
2026/4/21 15:14,25.14,60.96
2026/4/21 15:14,25.16,60.98
2026/4/21 15:14,25.18,60.94
2026/4/21 15:14,25.18,60.95
2026/4/21 15:14,25.19,60.93
2026/4/21 15:14,25.19,60.91
2026/4/21 15:14,25.18,60.89
2026/4/21 15:14,25.16,60.87
2026/4/21 15:15,25.14,60.87
2026/4/21 15:15,25.14,60.88
2026/4/21 15:15,25.15,60.84
2026/4/21 15:15,25.16,60.83
2026/4/21 15:15,25.12,60.88
2026/4/21 15:15,25.14,60.91
2026/4/21 15:15,25.08,60.98
2026/4/21 15:15,25.01,61.03
2026/4/21 15:15,25.08,61.12
2026/4/21 15:15,25.08,61.09
2026/4/21 15:15,25.07,61.15
2026/4/21 15:15,25.08,61.08
2026/4/21 15:16,25.12,61.07
2026/4/21 15:16,25.15,61.07
2026/4/21 15:16,25.15,60.92
2026/4/21 15:16,25.12,60.86
2026/4/21 15:16,25.1,60.89
2026/4/21 15:16,25.07,60.98
2026/4/21 15:16,25.08,61.16
2026/4/21 15:16,25.07,61.37
2026/4/21 15:16,25.05,61.46
2026/4/21 15:16,25.08,61.48
2026/4/21 15:16,25.07,61.31
2026/4/21 15:16,25.11,61.29
2026/4/21 15:17,25.08,61.22
2026/4/21 15:17,25.11,61.18
2026/4/21 15:17,25.11,61.16
2026/4/21 15:17,25.14,61.1
2026/4/21 15:17,25.16,61.02
2026/4/21 15:17,25.15,60.93
2026/4/21 15:17,25.18,60.88
2026/4/21 15:17,25.15,60.8
2026/4/21 15:17,25.16,60.8
2026/4/21 15:17,25.16,60.81
2026/4/21 15:17,25.16,60.81
2026/4/21 15:17,25.16,60.84
2026/4/21 15:18,25.19,60.86
2026/4/21 15:18,25.18,60.8
2026/4/21 15:18,25.15,60.84
2026/4/21 15:18,25.14,60.84
2026/4/21 15:18,25.11,60.83
2026/4/21 15:18,25.12,60.89
2026/4/21 15:18,25.15,60.91
2026/4/21 15:18,25.1,60.96
2026/4/21 15:18,25.04,61.03
2026/4/21 15:18,25.01,61.13
2026/4/21 15:18,25.04,61.28
2026/4/21 15:19,25.04,61.25
2026/4/21 15:19,24.96,61.19
2026/4/21 15:19,24.96,61.26
2026/4/21 15:19,24.99,61.33
2026/4/21 15:19,25.03,61.28
2026/4/21 15:19,25.04,61.23
2026/4/21 15:19,25.05,61.24
2026/4/21 15:19,25.07,61.15
2026/4/21 15:19,25.01,61.14
2026/4/21 15:19,24.99,61.11
2026/4/21 15:19,25.03,61.1
2026/4/21 15:19,24.98,61.14
2026/4/21 15:20,24.99,61.16
2026/4/21 15:20,24.99,61.2
2026/4/21 15:20,25.01,61.22
2026/4/21 15:20,24.92,61.23
2026/4/21 15:20,24.87,61.32
2026/4/21 15:20,24.88,61.41
2026/4/21 15:20,24.92,61.41
2026/4/21 15:20,24.92,61.38
2026/4/21 15:20,24.95,61.32
2026/4/21 15:20,24.95,61.25
2026/4/21 15:20,24.95,61.26
2026/4/21 15:20,24.98,61.26
2026/4/21 15:21,24.98,61.25
2026/4/21 15:21,24.98,61.24
2026/4/21 15:21,24.99,61.26
2026/4/21 15:21,24.95,61.28
2026/4/21 15:21,24.95,61.29
2026/4/21 15:21,24.92,61.3
2026/4/21 15:21,24.91,61.35
2026/4/21 15:21,24.87,61.48
2026/4/21 15:21,24.91,61.56
2026/4/21 15:21,24.92,61.68
2026/4/21 15:21,24.95,61.71
2026/4/21 15:21,24.96,61.63
2026/4/21 15:22,24.99,61.58
2026/4/21 15:22,24.99,61.56
2026/4/21 15:22,24.99,61.52
2026/4/21 15:22,24.92,61.48
2026/4/21 15:22,24.92,61.43
2026/4/21 15:22,24.95,61.4
2026/4/21 15:22,24.96,61.36
2026/4/21 15:22,24.96,61.32
2026/4/21 15:22,24.99,61.26
2026/4/21 15:22,24.96,61.24
2026/4/21 15:22,24.96,61.3
2026/4/21 15:22,24.96,61.24
2026/4/21 15:23,24.98,61.25
2026/4/21 15:23,24.98,61.32
2026/4/21 15:23,24.99,61.42
2026/4/21 15:23,24.92,61.55
2026/4/21 15:23,24.96,61.63
2026/4/21 15:23,24.96,61.63
2026/4/21 15:23,24.96,61.48
2026/4/21 15:23,24.94,61.41
2026/4/21 15:23,24.98,61.46
2026/4/21 15:23,24.99,61.57
2026/4/21 15:23,24.9,61.65
2026/4/21 15:23,24.88,61.78
2026/4/21 15:24,24.94,61.85
2026/4/21 15:24,24.92,61.82
2026/4/21 15:24,24.95,62.01
2026/4/21 15:24,24.98,61.96
2026/4/21 15:24,24.98,61.85
2026/4/21 15:24,24.96,61.83
2026/4/21 15:24,25.01,61.77
2026/4/21 15:24,25.01,61.75
2026/4/21 15:24,25.03,61.54
2026/4/21 15:24,25.05,61.35
2026/4/21 15:24,25.05,61.27
2026/4/21 15:24,25.01,61.21
2026/4/21 15:25,24.96,61.28
2026/4/21 15:25,24.95,61.37
2026/4/21 15:25,24.99,61.43
2026/4/21 15:25,24.98,61.45
2026/4/21 15:25,24.98,61.45
2026/4/21 15:25,24.94,61.39
2026/4/21 15:25,24.95,61.39
2026/4/21 15:25,24.94,61.42
2026/4/21 15:25,24.92,61.48
2026/4/21 15:25,24.95,61.47
2026/4/21 15:25,24.94,61.42
2026/4/21 15:25,24.95,61.4
2026/4/21 15:26,24.98,61.39
2026/4/21 15:26,24.96,61.34
2026/4/21 15:26,24.98,61.33
2026/4/21 15:26,24.99,61.33
2026/4/21 15:26,24.98,61.38
2026/4/21 15:26,24.99,61.37
2026/4/21 15:26,24.98,61.39
2026/4/21 15:26,24.96,61.38
2026/4/21 15:26,24.98,61.38
2026/4/21 15:26,24.94,61.28
2026/4/21 15:26,24.96,61.24
2026/4/21 15:26,24.99,61.22
2026/4/21 15:27,25.03,61.22
2026/4/21 15:27,25.03,61.26
2026/4/21 15:27,24.99,61.29
2026/4/21 15:27,25.01,61.25
2026/4/21 15:27,25.04,61.21
2026/4/21 15:27,25.05,61.16
2026/4/21 15:27,25.03,61.14
2026/4/21 15:27,25.03,61.06
2026/4/21 15:27,25.03,61.02
2026/4/21 15:27,25.03,61.02
2026/4/21 15:27,24.98,61.01
2026/4/21 15:28,24.99,61
2026/4/21 15:28,25.05,60.98
2026/4/21 15:28,24.99,60.96
2026/4/21 15:28,25.01,60.95
2026/4/21 15:28,25.01,60.92
2026/4/21 15:28,24.96,60.95
2026/4/21 15:28,24.95,61.03
2026/4/21 15:28,25.01,61.12
2026/4/21 15:28,24.99,61.09
2026/4/21 15:28,25.01,61.09
2026/4/21 15:28,24.96,61.01
2026/4/21 15:28,24.96,61.01
2026/4/21 15:29,25.03,60.96
2026/4/21 15:29,24.98,60.98
2026/4/21 15:29,24.92,60.94
2026/4/21 15:29,24.98,61.04
2026/4/21 15:29,24.92,61.17
2026/4/21 15:29,24.96,61.26
2026/4/21 15:29,24.96,61.2
2026/4/21 15:29,24.91,61.19
2026/4/21 15:29,24.91,61.25
2026/4/21 15:29,24.91,61.26
2026/4/21 15:29,24.91,61.21
2026/4/21 15:29,24.9,61.3
2026/4/21 15:30,24.92,61.28
2026/4/21 15:30,24.92,61.21
2026/4/21 15:30,24.94,61.15
2026/4/21 15:30,24.92,61.13
2026/4/21 15:30,24.92,61.14
2026/4/21 15:30,24.91,61.16
2026/4/21 15:30,24.88,61.22
2026/4/21 15:30,24.88,61.25
2026/4/21 15:30,24.83,61.3
2026/4/21 15:30,24.88,61.36
2026/4/21 15:30,24.88,61.36
2026/4/21 15:30,24.88,61.28
2026/4/21 15:31,24.9,61.3
2026/4/21 15:31,24.9,61.29
2026/4/21 15:31,24.9,61.27
2026/4/21 15:31,24.9,61.25
2026/4/21 15:31,24.92,61.22
2026/4/21 15:31,24.92,61.17
2026/4/21 15:31,24.92,61.08
2026/4/21 15:31,24.88,61.05
2026/4/21 15:31,24.91,61.06
2026/4/21 15:31,24.92,61.07
2026/4/21 15:31,24.91,61.11
2026/4/21 15:31,24.9,61.1
2026/4/21 15:32,24.92,61.11
2026/4/21 15:32,24.91,61.05
2026/4/21 15:32,24.94,61.06
2026/4/21 15:32,24.95,61.07
2026/4/21 15:32,24.96,61.01
2026/4/21 15:32,24.9,60.99
2026/4/21 15:32,24.94,61.06
2026/4/21 15:32,24.94,61.09
2026/4/21 15:32,24.91,61.12
2026/4/21 15:32,24.94,61.11
2026/4/21 15:32,24.98,61.1
2026/4/21 15:32,24.98,61
2026/4/21 15:33,25.01,60.99
2026/4/21 15:33,25.03,60.92
2026/4/21 15:33,25.04,60.92
2026/4/21 15:33,25.04,60.84
2026/4/21 15:33,25.03,60.84
2026/4/21 15:33,25.03,60.87
2026/4/21 15:33,25.05,60.88
2026/4/21 15:33,25.04,60.88
2026/4/21 15:33,25.03,60.87
2026/4/21 15:33,25.03,60.88
2026/4/21 15:33,25.07,60.88
2026/4/21 15:33,25.03,60.9
2026/4/21 15:34,25.01,60.93
2026/4/21 15:34,24.98,60.98
2026/4/21 15:34,24.99,61.04
2026/4/21 15:34,24.98,61.03
2026/4/21 15:34,25.04,61.09
2026/4/21 15:34,24.99,61.03
2026/4/21 15:34,24.92,61.2
2026/4/21 15:34,24.88,61.22
2026/4/21 15:34,24.91,61.26
2026/4/21 15:34,24.96,61.35
2026/4/21 15:34,24.98,61.25
2026/4/21 15:34,24.99,61.22
2026/4/21 15:35,24.99,61.12
2026/4/21 15:35,25.05,61.07
2026/4/21 15:35,25.05,61.05
2026/4/21 15:35,25.01,61.05
2026/4/21 15:35,25.07,61.03
2026/4/21 15:35,25.05,61
2026/4/21 15:35,25.05,61.03
2026/4/21 15:35,25.05,60.94
2026/4/21 15:35,25.07,60.95
2026/4/21 15:35,25.07,60.95
2026/4/21 15:35,25.07,60.93
2026/4/21 15:35,25.05,60.96
2026/4/21 15:36,25.08,60.92
2026/4/21 15:36,25.11,60.85
2026/4/21 15:36,25.11,60.85
2026/4/21 15:36,25.12,60.82
2026/4/21 15:36,25.14,60.77
2026/4/21 15:36,25.11,60.68
2026/4/21 15:36,25.14,60.63
2026/4/21 15:36,25.14,60.62
2026/4/21 15:36,25.16,60.66
2026/4/21 15:36,25.15,60.62
2026/4/21 15:36,25.16,60.6
2026/4/21 15:37,25.12,60.61
2026/4/21 15:37,25.12,60.66
2026/4/21 15:37,25.14,60.69
2026/4/21 15:37,25.11,60.69
2026/4/21 15:37,25.03,60.75
2026/4/21 15:37,25.01,60.92
2026/4/21 15:37,25.01,60.97
2026/4/21 15:37,24.98,61.05
2026/4/21 15:37,24.98,61.1
2026/4/21 15:37,24.99,61.1
2026/4/21 15:37,24.98,61.12
2026/4/21 15:37,25.01,61.1
2026/4/21 15:38,25.03,61.08
2026/4/21 15:38,25.04,61.01
2026/4/21 15:38,25.07,60.95
2026/4/21 15:38,25.08,60.93
2026/4/21 15:38,25.1,60.87
2026/4/21 15:38,25.08,60.87
2026/4/21 15:38,25.08,60.89
2026/4/21 15:38,25.1,60.91
2026/4/21 15:38,25.11,60.88
2026/4/21 15:38,25.11,60.88
2026/4/21 15:38,25.11,60.81
2026/4/21 15:38,25.14,60.82
2026/4/21 15:39,25.14,60.84
2026/4/21 15:39,25.12,60.87
2026/4/21 15:39,25.11,60.87
2026/4/21 15:39,25.14,60.87
2026/4/21 15:39,25.11,60.83
2026/4/21 15:39,25.1,60.87
2026/4/21 15:39,25.12,60.92
2026/4/21 15:39,25.11,60.9
2026/4/21 15:39,25.08,60.85
2026/4/21 15:39,25.1,60.9
2026/4/21 15:39,25.08,60.91
2026/4/21 15:39,25.11,60.92
2026/4/21 15:40,25.1,60.94
2026/4/21 15:40,25.1,60.98
2026/4/21 15:40,25.08,60.96
2026/4/21 15:40,25.1,61.02
2026/4/21 15:40,25.1,61.01
2026/4/21 15:40,25.03,60.95
2026/4/21 15:40,25.07,61.02
2026/4/21 15:40,25.03,61.05
2026/4/21 15:40,25.04,61.09
2026/4/21 15:40,25.07,61.06
2026/4/21 15:40,25.07,61.1
2026/4/21 15:40,25.1,61.01
2026/4/21 15:41,25.11,61.03
2026/4/21 15:41,25.14,60.94
2026/4/21 15:41,25.12,60.94
2026/4/21 15:41,25.16,60.88
2026/4/21 15:41,25.16,60.86
2026/4/21 15:41,25.19,60.79
2026/4/21 15:41,25.16,60.71
2026/4/21 15:41,25.15,60.73
2026/4/21 15:41,25.14,60.75
2026/4/21 15:41,25.15,60.83
2026/4/21 15:41,25.14,60.92
2026/4/21 15:41,25.14,60.95
2026/4/21 15:42,25.15,60.95
2026/4/21 15:42,25.16,60.92
2026/4/21 15:42,25.15,60.95
2026/4/21 15:42,25.14,60.96
2026/4/21 15:42,25.19,60.91
2026/4/21 15:42,25.16,60.89
2026/4/21 15:42,25.15,60.87
2026/4/21 15:42,25.16,60.88
2026/4/21 15:42,25.16,60.89
2026/4/21 15:42,25.12,60.91
2026/4/21 15:42,25.18,60.87
2026/4/21 15:42,25.21,60.87
2026/4/21 15:43,25.15,60.86
2026/4/21 15:43,25.18,60.85
2026/4/21 15:43,25.21,60.78
2026/4/21 15:43,25.24,60.73
2026/4/21 15:43,25.24,60.64
2026/4/21 15:43,25.22,60.6
2026/4/21 15:43,25.19,60.63
2026/4/21 15:43,25.22,60.66
2026/4/21 15:43,25.22,60.65
2026/4/21 15:43,25.19,60.68
2026/4/21 15:43,25.19,60.71
2026/4/21 15:43,25.16,60.72
2026/4/21 15:44,25.18,60.74
2026/4/21 15:44,25.19,60.76
2026/4/21 15:44,25.22,60.75
2026/4/21 15:44,25.25,60.77
2026/4/21 15:44,25.26,60.72
2026/4/21 15:44,25.28,60.64
2026/4/21 15:44,25.26,60.63
2026/4/21 15:44,25.28,60.62
2026/4/21 15:44,25.26,60.56
2026/4/21 15:44,25.28,60.56
2026/4/21 15:44,25.31,60.58
2026/4/21 15:44,25.29,60.53
2026/4/21 15:45,25.26,60.52
2026/4/21 15:45,25.25,60.56
2026/4/21 15:45,25.25,60.61
2026/4/21 15:45,25.21,60.52
2026/4/21 15:45,25.24,60.58
2026/4/21 15:45,25.25,60.63
2026/4/21 15:45,25.25,60.64
2026/4/21 15:45,25.25,60.65
2026/4/21 15:45,25.31,60.54
2026/4/21 15:45,25.28,60.54
2026/4/21 15:45,25.28,60.51
2026/4/21 15:45,25.25,60.57
2026/4/21 15:46,25.24,60.59
2026/4/21 15:46,25.24,60.68
2026/4/21 15:46,25.22,60.67
2026/4/21 15:46,25.24,60.66
2026/4/21 15:46,25.22,60.66
2026/4/21 15:46,25.19,60.69
2026/4/21 15:46,25.21,60.78
2026/4/21 15:46,25.19,60.79
2026/4/21 15:46,25.21,60.83
2026/4/21 15:46,25.19,60.82
2026/4/21 15:46,25.22,60.82
2026/4/21 15:47,25.21,60.8
2026/4/21 15:47,25.21,60.74
2026/4/21 15:47,25.22,60.78
2026/4/21 15:47,25.22,60.7
2026/4/21 15:47,25.25,60.73
2026/4/21 15:47,25.19,60.69
2026/4/21 15:47,25.22,60.74
2026/4/21 15:47,25.21,60.75
2026/4/21 15:47,25.18,60.76
2026/4/21 15:47,25.18,60.79
2026/4/21 15:47,25.16,60.84
2026/4/21 15:47,25.16,60.92
2026/4/21 15:48,25.15,60.97
2026/4/21 15:48,25.14,60.95
2026/4/21 15:48,25.15,60.93
2026/4/21 15:48,25.15,60.96
2026/4/21 15:48,25.16,60.93
2026/4/21 15:48,25.18,60.93
2026/4/21 15:48,25.18,60.91
2026/4/21 15:48,25.19,60.92
2026/4/21 15:48,25.18,60.88
2026/4/21 15:48,25.22,60.85
2026/4/21 15:48,25.22,60.86
2026/4/21 15:48,25.25,60.83
2026/4/21 15:49,25.26,60.78
2026/4/21 15:49,25.25,60.71
2026/4/21 15:49,25.28,60.74
2026/4/21 15:49,25.24,60.76
2026/4/21 15:49,25.25,60.83
2026/4/21 15:49,25.24,60.86
2026/4/21 15:49,25.24,60.84
2026/4/21 15:49,25.21,60.86
2026/4/21 15:49,25.21,60.89
2026/4/21 15:49,25.22,60.96
2026/4/21 15:49,25.21,60.95
2026/4/21 15:49,25.21,60.97
2026/4/21 15:50,25.18,61.03
2026/4/21 15:50,25.21,61.14
2026/4/21 15:50,25.16,61.21
2026/4/21 15:50,25.16,61.28
2026/4/21 15:50,25.16,61.32
2026/4/21 15:50,25.15,61.3
2026/4/21 15:50,25.16,61.26
2026/4/21 15:50,25.16,61.2
2026/4/21 15:50,25.15,61.22
2026/4/21 15:50,25.19,61.24
2026/4/21 15:50,25.19,61.14
2026/4/21 15:50,25.21,61.14
2026/4/21 15:51,25.22,61.13
2026/4/21 15:51,25.22,61.12
2026/4/21 15:51,25.25,61.14
2026/4/21 15:51,25.25,61.14
2026/4/21 15:51,25.25,61.18
2026/4/21 15:51,25.21,61.22
2026/4/21 15:51,25.22,61.27
2026/4/21 15:51,25.22,61.24
2026/4/21 15:51,25.24,61.27
2026/4/21 15:51,25.25,61.19
2026/4/21 15:51,25.26,61.15
2026/4/21 15:51,25.26,61.14
2026/4/21 15:52,25.31,61.1
2026/4/21 15:52,25.31,61.01
2026/4/21 15:52,25.32,60.95
2026/4/21 15:52,25.28,61
2026/4/21 15:52,25.26,61.05
2026/4/21 15:52,25.28,61.15
2026/4/21 15:52,25.26,61.15
2026/4/21 15:52,25.25,61.09
2026/4/21 15:52,25.25,61.06
2026/4/21 15:52,25.24,61.03
2026/4/21 15:52,25.16,61.06
2026/4/21 15:52,25.16,61.16
2026/4/21 15:53,25.12,61.23
2026/4/21 15:53,25.11,61.32
2026/4/21 15:53,25.14,61.35
2026/4/21 15:53,25.1,61.33
2026/4/21 15:53,25.12,61.48
2026/4/21 15:53,25.07,61.65
2026/4/21 15:53,25.08,61.7
2026/4/21 15:53,25.07,61.64
2026/4/21 15:53,25.04,61.65
2026/4/21 15:53,24.96,61.7
2026/4/21 15:53,24.94,61.74
2026/4/21 15:53,24.95,61.85
2026/4/21 15:54,24.96,62.01
2026/4/21 15:54,24.9,62.05
2026/4/21 15:54,24.87,62.08
2026/4/21 15:54,24.88,62.05
2026/4/21 15:54,24.91,62.04
2026/4/21 15:54,24.83,62.12
2026/4/21 15:54,24.88,62.18
2026/4/21 15:54,24.84,62.2
2026/4/21 15:54,24.87,62.24
2026/4/21 15:54,24.91,62.27
2026/4/21 15:54,24.9,62.26
2026/4/21 15:54,24.94,62.3
2026/4/21 15:55,24.88,62.34
2026/4/21 15:55,24.88,62.33
2026/4/21 15:55,24.91,62.32
2026/4/21 15:55,24.91,62.25
2026/4/21 15:55,24.96,62.25
2026/4/21 15:55,24.96,62.17
2026/4/21 15:55,24.94,62.16
2026/4/21 15:55,24.94,62.13
2026/4/21 15:55,24.9,62.14
2026/4/21 15:55,24.87,62.23
2026/4/21 15:55,24.87,62.29
2026/4/21 15:56,24.91,62.38
2026/4/21 15:56,24.94,62.33
2026/4/21 15:56,24.94,62.26
